"log_id","us_id","log_task_name","log_question_score","log_question_status","log_question_used_time","log_created_time","log_question_number","log_question_name"
"11611","168","identification","0","f","00:00:05.723","2018-09-17 10:15:57.1557","3","number-6"
"11613","168","identification","1","t","00:00:02.133","2018-09-17 10:16:03.163","4","number-3"
"11614","168","identification","0","f","00:00:03.742","2018-09-17 10:16:11.1611","5","number-5"
"11615","168","identification","1","t","00:00:01.816","2018-09-17 10:16:18.1618","6","number-1"
"11616","168","identification","1","t","00:00:03.5","2018-09-17 10:16:25.1625","7","number-2"
"11618","168","identification","1","t","00:00:04.837","2018-09-17 10:16:35.1635","8","number-4"
"11619","168","identification","1","t","00:00:07.468","2018-09-17 10:16:47.1647","9","number-9"
"11620","168","identification","1","t","00:00:05.601","2018-09-17 10:16:56.1656","10","number-0"
"11621","168","identification","0","f","00:00:04.867","2018-09-17 10:17:06.176","11","number-8"
"11622","168","identification","0","f","00:00:03.048","2018-09-17 10:17:13.1713","12","number-12"
"11624","168","identification","0","f","00:00:15.528","2018-09-17 10:17:33.1733","13","number-25"
"11625","168","identification","0","f","00:00:07.502","2018-09-17 10:17:45.1745","14","number-29"
"11627","168","identification","0","f","00:00:20.47","2018-09-17 10:18:10.181","15","number-33"
"11628","168","identification","0","f","00:00:05.212","2018-09-17 10:18:19.1819","16","number-40"
"11630","168","comparison_number","1","t","00:00:01.532","2018-09-17 10:18:52.1852","1","8:3"
"11631","168","comparison_number","0","f","00:00:01.617","2018-09-17 10:18:56.1856","2","5:9"
"11632","168","comparison_number","0","f","00:00:03.801","2018-09-17 10:19:02.192","3","6:2"
"11634","168","comparison_number","0","f","00:00:01.688","2018-09-17 10:19:06.196","4","4:7"
"11635","168","comparison_number","0","f","00:00:02.998","2018-09-17 10:19:12.1912","5","19:15"
"11636","168","comparison_number","1","t","00:00:01.163","2018-09-17 10:19:15.1915","6","13:18"
"11637","168","comparison_number","1","t","00:00:00.829","2018-09-17 10:19:19.1919","7","24:27"
"11639","168","comparison","0","t","00:00:08.786","2018-09-17 10:20:04.204","1","6 animals"
"11641","168","comparison","0","t","00:00:10.848","2018-09-17 10:20:15.2015","2","5 animals"
"11643","168","comparison","0","f","00:00:14.59","2018-09-17 10:20:30.203","3","13 animals"
"11644","168","comparison","0","f","00:00:27.664","2018-09-17 10:20:57.2057","4","25 animals"
"11645","168","number_line","0","f","00:00:00","2018-09-17 10:21:26.2126","1","rocket-2-Example"
"11646","168","number_line","0","f","00:00:19.49","2018-09-17 10:21:50.215","2","rocket-4"
"11647","168","number_line","0","f","00:00:10.721","2018-09-17 10:22:12.2212","4","rocket-7"
"11648","168","number_line","1","t","00:00:02.926","2018-09-17 10:22:19.2219","5","rocket-5"
"11649","168","number_line","0","f","00:00:03.538","2018-09-17 10:22:27.2227","6","rocket-10"
"11650","168","number_line","0","f","00:00:03.267","2018-09-17 10:22:34.2234","1","star-2"
"11651","168","number_line","0","f","00:00:02.322","2018-09-17 10:22:40.224","2","star-4"
"11652","168","number_line","1","t","00:00:08.506","2018-09-17 10:22:53.2253","3","star-7"
"11653","168","number_line","1","t","00:00:05.271","2018-09-17 10:23:02.232","4","star-1"
"11654","168","number_line","0","f","00:00:15.092","2018-09-17 10:23:21.2321","5","star-5"
"11655","168","number_line","0","f","00:00:11.904","2018-09-17 10:23:37.2337","6","star-9"
"11657","169","Comparison_object","1","t","00:00:01.585","2018-09-17 10:25:05.255","2","10:15"
"11796","169","subtraction","1","t","00:00:04.883","2018-09-17 10:48:45.4845","5","number-29-minus-15"
"11795","169","subtraction","1","t","00:00:01.981","2018-09-17 10:48:38.4838","4","number-17-minus-4"
"11794","169","subtraction","0","f","00:00:11.065","2018-09-17 10:48:33.4833","3","number-4-minus-1"
"11793","169","subtraction","0","f","00:00:00.537","2018-09-17 10:47:50.475","2","object-object-8-minus-2"
"11792","169","subtraction","0","f","00:00:01.402","2018-09-17 10:47:44.4744","1","object-object-5-minus-2"
"11790","169","addition","0","f","00:00:04.052","2018-09-17 10:47:02.472","5","number-15-plus-14"
"11789","169","addition","1","t","00:00:03.628","2018-09-17 10:46:55.4655","4","number-12-plus-2"
"11788","169","addition","0","f","00:00:09.433","2018-09-17 10:46:49.4649","3","number-3-plus-4"
"11786","169","addition","0","f","00:00:10.913","2018-09-17 10:46:16.4616","2","object-2-plus-3"
"11784","169","addition","0","f","00:00:10.155","2018-09-17 10:46:01.461","1","object-2-plus-1"
"11782","169","ordinality","0","f","00:00:10.842","2018-09-17 10:45:15.4515","5","drag-number-6"
"11781","169","ordinality","0","f","00:00:09.119","2018-09-17 10:45:04.454","4","drag-number-13"
"11779","169","ordinality","0","t","00:00:20.125","2018-09-17 10:44:44.4444","0","sample-drag-number-4"
"11778","169","ordinality","0","f","00:00:12.192","2018-09-17 10:44:24.4424","2","animal-lamb-11"
"11776","169","ordinality","0","f","00:00:35.094","2018-09-17 10:44:09.449","1","animal-zebra-10"
"11774","169","ordinality","0","t","00:00:00","2018-09-17 10:43:31.4331","0","animal-sample"
"11772","169","comparison","0","f","00:00:14.114","2018-09-17 10:43:05.435","4","25 animals"
"11771","169","comparison","0","f","00:00:24.776","2018-09-17 10:42:51.4251","3","13 animals"
"11769","169","comparison","0","t","00:00:09.497","2018-09-17 10:42:26.4226","2","5 animals"
"11764","169","number_line","0","f","00:00:12.122","2018-09-17 10:41:17.4117","6","star-9"
"11761","169","number_line","0","f","00:00:11.421","2018-09-17 10:41:01.411","5","star-5"
"11759","169","number_line","0","f","00:00:06.422","2018-09-17 10:40:46.4046","4","star-1"
"11758","169","number_line","0","f","00:00:13.845","2018-09-17 10:40:35.4035","3","star-7"
"11756","169","number_line","0","f","00:00:14.631","2018-09-17 10:40:17.4017","2","star-4"
"11754","169","number_line","0","t","00:00:21.502","2018-09-17 10:39:59.3959","1","star-2"
"11752","169","number_line","0","f","00:00:18.462","2018-09-17 10:39:33.3933","6","rocket-10"
"11749","169","number_line","0","f","00:00:10.541","2018-09-17 10:39:10.391","5","rocket-5"
"11747","169","number_line","0","f","00:00:10.411","2018-09-17 10:38:56.3856","4","rocket-7"
"11745","169","number_line","0","f","00:00:19.187","2018-09-17 10:38:41.3841","3","rocket-9"
"11743","169","number_line","0","f","00:00:50.208","2018-09-17 10:38:18.3818","2","rocket-4"
"11738","169","number_line","0","t","00:00:00","2018-09-17 10:37:24.3724","1","rocket-2-Example"
"11735","169","comparison_number","0","f","00:00:01.143","2018-09-17 10:36:27.3627","7","24:27"
"11734","169","comparison_number","1","t","00:00:01.639","2018-09-17 10:36:24.3624","6","13:18"
"11733","169","comparison_number","1","t","00:00:02.579","2018-09-17 10:36:19.3619","5","19:15"
"11732","169","comparison_number","1","t","00:00:00.511","2018-09-17 10:36:14.3614","4","4:7"
"11730","169","comparison_number","1","t","00:00:01.25","2018-09-17 10:36:11.3611","3","6:2"
"11729","169","comparison_number","0","f","00:00:02.801","2018-09-17 10:36:08.368","2","5:9"
"11728","169","comparison_number","0","f","00:00:10.104","2018-09-17 10:36:02.362","1","8:3"
"11725","169","identification","0","f","00:00:01.783","2018-09-17 10:35:19.3519","16","number-40"
"11723","169","identification","0","f","00:00:28.003","2018-09-17 10:35:13.3513","15","number-33"
"11716","169","identification","0","f","00:00:03.884","2018-09-17 10:34:41.3441","14","number-29"
"11715","169","identification","0","f","00:00:43.207","2018-09-17 10:34:32.3432","13","number-25"
"11712","169","identification","0","f","00:00:02.535","2018-09-17 10:33:45.3345","12","number-12"
"11711","169","identification","0","f","00:00:22.848","2018-09-17 10:33:38.3338","11","number-8"
"11707","169","identification","0","f","00:00:06.752","2018-09-17 10:33:11.3311","10","number-0"
"11705","169","identification","0","f","00:00:27.899","2018-09-17 10:32:59.3259","9","number-9"
"11700","169","identification","1","t","00:00:02.758","2018-09-17 10:32:27.3227","8","number-4"
"11698","169","identification","1","t","00:00:01.585","2018-09-17 10:32:20.322","7","number-2"
"11696","169","identification","0","f","00:00:08.947","2018-09-17 10:32:14.3214","6","number-1"
"11693","169","identification","1","t","00:00:31.31","2018-09-17 10:31:58.3158","5","number-5"
"11690","169","identification","1","t","00:00:26.964","2018-09-17 10:31:22.3122","4","number-3"
"11686","169","identification","0","f","00:00:09.808","2018-09-17 10:30:51.3051","3","number-6"
"11684","169","identification","0","f","00:00:14.251","2018-09-17 10:30:37.3037","2","number-7"
"11681","169","identification","0","t","00:00:24.816","2018-09-17 10:30:18.3018","1","number-0 EXEPLE"
"11679","169","counting","0","f","00:00:20.966","2018-09-17 10:29:45.2945","7.2","20 mouses sorted"
"11677","169","counting","0","f","00:00:24.17","2018-09-17 10:29:22.2922","7.1","15 mouses normal"
"11676","169","counting","0","f","00:00:06.032","2018-09-17 10:28:56.2856","6.2","9 chickens sorted"
"11675","169","counting","0","f","00:00:10.567","2018-09-17 10:28:47.2847","6.1","9-chickens-normal"
"11674","169","counting","1","t","00:00:05.482","2018-09-17 10:28:34.2834","5.1","6 ladybugs normal"
"11673","169","counting","0","t","00:00:06.843","2018-09-17 10:28:26.2826","4.1","animal normal"
"11672","169","counting","0","f","00:00:07.227","2018-09-17 10:28:16.2816","3.3","number-15"
"11671","169","counting","0","f","00:00:08.835","2018-09-17 10:28:00.28","3.2","number-4"
"11667","169","counting","0","f","00:00:05.617","2018-09-17 10:27:10.271","2.3","number-12"
"11664","169","counting","1.5","t","00:00:00.901","2018-09-17 10:26:53.2653","2.2","number-6"
"11662","169","Comparison_object","0","f","00:00:00.102","2018-09-17 10:25:20.252","7","14:16"
"11661","169","Comparison_object","1","t","00:00:00.21","2018-09-17 10:25:17.2517","6","14:12"
"11660","169","Comparison_object","1","t","00:00:00.42","2018-09-17 10:25:14.2514","5","10:12"
"11659","169","Comparison_object","1","t","00:00:00.514","2018-09-17 10:25:11.2511","4","10:8"
"11658","169","Comparison_object","1","t","00:00:00.969","2018-09-17 10:25:08.258","3","8:6"
"11656","169","Comparison_object","1","t","00:00:02.722","2018-09-17 10:25:01.251","1","5:10"
"11767","170","ordinality","0","f","00:00:07.98","2018-09-17 10:41:40.414","5","drag-number-6"
"11726","170","comparison","0","t","00:00:07.602","2018-09-17 10:35:54.3554","1","6 animals"
"11688","170","counting","1","t","00:00:07.898","2018-09-17 10:31:04.314","6.1","9-chickens-normal"
"11724","170","comparison_number","1","t","00:00:03.148","2018-09-17 10:35:14.3514","7","24:27"
"11687","170","counting","1","t","00:00:08.136","2018-09-17 10:30:54.3054","5.1","6 ladybugs normal"
"11722","170","comparison_number","1","t","00:00:03.076","2018-09-17 10:35:08.358","6","13:18"
"11791","170","subtraction","0","f","00:01:00.283","2018-09-17 10:47:29.4729","5","number-29-minus-15"
"11721","170","comparison_number","1","t","00:00:04.157","2018-09-17 10:35:03.353","5","19:15"
"11720","170","comparison_number","1","t","00:00:02.407","2018-09-17 10:34:56.3456","4","4:7"
"11719","170","comparison_number","1","t","00:00:02.81","2018-09-17 10:34:51.3451","3","6:2"
"11787","170","subtraction","0","f","00:00:15.099","2018-09-17 10:46:26.4626","4","number-17-minus-4"
"11718","170","comparison_number","1","t","00:00:01.761","2018-09-17 10:34:46.3446","2","5:9"
"11785","170","subtraction","1","t","00:00:26.998","2018-09-17 10:46:09.469","3","number-4-minus-1"
"11717","170","comparison_number","1","t","00:00:02.797","2018-09-17 10:34:42.3442","1","8:3"
"11783","170","subtraction","1","t","00:00:17.414","2018-09-17 10:45:21.4521","2","object-object-8-minus-2"
"11669","170","Comparison_object","1","t","00:00:00.612","2018-09-17 10:27:14.2714","6","14:12"
"11685","170","counting","0","t","00:00:07.573","2018-09-17 10:30:44.3044","4.1","animal normal"
"11780","170","subtraction","1","t","00:00:01.954","2018-09-17 10:44:58.4458","1","object-object-5-minus-2"
"11714","170","identification","0","f","00:00:08.243","2018-09-17 10:34:05.345","16","number-40"
"11713","170","identification","1","t","00:00:17.806","2018-09-17 10:33:52.3352","15","number-33"
"11777","170","addition","1","t","00:00:39.094","2018-09-17 10:44:18.4418","5","number-15-plus-14"
"11668","170","Comparison_object","1","t","00:00:02.288","2018-09-17 10:27:11.2711","5","10:12"
"11775","170","addition","1","t","00:00:24.517","2018-09-17 10:43:36.4336","4","number-12-plus-2"
"11683","170","counting","1.5","t","00:00:06.562","2018-09-17 10:30:34.3034","3.3","number-15"
"11773","170","addition","1","t","00:00:19.323","2018-09-17 10:43:09.439","3","number-3-plus-4"
"11710","170","identification","0","f","00:00:04.936","2018-09-17 10:33:30.333","14","number-29"
"11709","170","identification","0","f","00:00:05.348","2018-09-17 10:33:21.3321","13","number-25"
"11770","170","addition","1","t","00:00:12.853","2018-09-17 10:42:35.4235","2","object-2-plus-3"
"11708","170","identification","1","t","00:00:07.054","2018-09-17 10:33:11.3311","12","number-12"
"11768","170","addition","1","t","00:00:09.481","2018-09-17 10:42:18.4218","1","object-2-plus-1"
"11766","170","ordinality","1","t","00:00:08.453","2018-09-17 10:41:32.4132","4","drag-number-13"
"11765","170","ordinality","1","t","00:00:06.407","2018-09-17 10:41:23.4123","3","drag-number-7"
"11682","170","counting","1.5","t","00:00:02.798","2018-09-17 10:30:19.3019","3.2","number-4"
"11763","170","ordinality","0","t","00:00:08.965","2018-09-17 10:41:17.4117","0","sample-drag-number-4"
"11762","170","ordinality","1","t","00:00:08.844","2018-09-17 10:41:08.418","2","animal-lamb-11"
"11706","170","identification","1","t","00:00:02.93","2018-09-17 10:32:59.3259","11","number-8"
"11760","170","ordinality","1","t","00:00:24.573","2018-09-17 10:40:56.4056","1","animal-zebra-10"
"11663","170","Comparison_object","1","t","00:00:03.866","2018-09-17 10:26:48.2648","1","5:10"
"11704","170","identification","1","t","00:00:02.106","2018-09-17 10:32:52.3252","10","number-0"
"11757","170","ordinality","0","t","00:00:00","2018-09-17 10:40:29.4029","0","animal-sample"
"11703","170","identification","1","t","00:00:03.39","2018-09-17 10:32:46.3246","9","number-9"
"11755","170","number_line","1","t","00:00:12.457","2018-09-17 10:40:05.405","6","star-9"
"11702","170","identification","1","t","00:00:02.305","2018-09-17 10:32:38.3238","8","number-4"
"11753","170","number_line","1","t","00:00:11.858","2018-09-17 10:39:48.3948","5","star-5"
"11701","170","identification","1","t","00:00:01.958","2018-09-17 10:32:31.3231","7","number-2"
"11751","170","number_line","1","t","00:00:03.688","2018-09-17 10:39:32.3932","4","star-1"
"11750","170","number_line","1","t","00:00:19.476","2018-09-17 10:39:24.3924","3","star-7"
"11680","170","counting","1.5","t","00:00:04.932","2018-09-17 10:29:55.2955","2.3","number-12"
"11748","170","number_line","1","t","00:00:06.487","2018-09-17 10:39:01.391","2","star-4"
"11699","170","identification","1","t","00:00:01.965","2018-09-17 10:32:25.3225","6","number-1"
"11746","170","number_line","0","t","00:00:13.64","2018-09-17 10:38:50.385","1","star-2"
"11666","170","Comparison_object","1","t","00:00:03.812","2018-09-17 10:27:06.276","4","10:8"
"11744","170","number_line","0","f","00:00:16.687","2018-09-17 10:38:33.3833","6","rocket-10"
"11697","170","identification","1","t","00:00:01.974","2018-09-17 10:32:18.3218","5","number-5"
"11742","170","number_line","1","t","00:00:07.737","2018-09-17 10:38:12.3812","5","rocket-5"
"11741","170","number_line","1","t","00:00:11.861","2018-09-17 10:38:00.38","4","rocket-7"
"11740","170","number_line","1","t","00:00:07.054","2018-09-17 10:37:44.3744","3","rocket-9"
"11739","170","number_line","1","t","00:00:07.621","2018-09-17 10:37:33.3733","2","rocket-4"
"11678","170","counting","1.5","t","00:00:04.195","2018-09-17 10:29:43.2943","2.2","number-6"
"11737","170","number_line","0","t","00:00:00","2018-09-17 10:37:22.3722","1","rocket-2-Example"
"11736","170","comparison","0","t","00:00:40.729","2018-09-17 10:36:53.3653","4","25 animals"
"11695","170","identification","1","t","00:00:02.669","2018-09-17 10:32:12.3212","4","number-3"
"11694","170","identification","1","t","00:00:03.064","2018-09-17 10:32:05.325","3","number-6"
"11665","170","Comparison_object","1","t","00:00:03.752","2018-09-17 10:27:00.27","3","8:6"
"11692","170","identification","1","t","00:00:02.69","2018-09-17 10:31:58.3158","2","number-7"
"11731","170","comparison","0","t","00:00:13.299","2018-09-17 10:36:12.3612","3","13 animals"
"11691","170","identification","0","t","00:00:03.241","2018-09-17 10:31:51.3151","1","number-0 EXEPLE"
"11670","170","Comparison_object","1","t","00:00:00.857","2018-09-17 10:27:18.2718","7","14:16"
"11689","170","counting","0","f","00:00:13.035","2018-09-17 10:31:19.3119","7.1","15 mouses normal"
"11727","170","comparison","0","t","00:00:05.471","2018-09-17 10:35:59.3559","2","5 animals"
"11819","171","counting","0","f","00:00:11.193","2018-09-17 10:56:32.5632","5.2","6-ladybugs-sorted"
"11818","171","counting","0","f","00:00:16.134","2018-09-17 10:56:19.5619","5.1","6 ladybugs normal"
"11817","171","counting","0","t","00:00:06.468","2018-09-17 10:56:01.561","4.1","animal normal"
"11816","171","counting","0","f","00:00:04.07","2018-09-17 10:55:52.5552","3.3","number-15"
"11814","171","counting","0","f","00:00:06.625","2018-09-17 10:55:40.554","3.2","number-4"
"11812","171","counting","0","f","00:00:02.225","2018-09-17 10:55:09.559","2.3","number-12"
"11811","171","counting","0","f","00:00:05.389","2018-09-17 10:54:59.5459","2.2","number-6"
"11808","171","Comparison_object","1","t","00:00:02.532","2018-09-17 10:53:11.5311","6","14:12"
"11806","171","Comparison_object","1","t","00:00:02.95","2018-09-17 10:53:06.536","5","10:12"
"11803","171","Comparison_object","1","t","00:00:03.979","2018-09-17 10:53:00.53","4","10:8"
"11800","171","Comparison_object","0","f","00:00:04.538","2018-09-17 10:52:54.5254","3","8:6"
"11798","171","Comparison_object","1","t","00:00:03.767","2018-09-17 10:52:47.5247","2","10:15"
"11797","171","Comparison_object","0","f","00:00:01.345","2018-09-17 10:52:40.524","1","5:10"
"11810","171","Comparison_object","1","t","00:00:02.707","2018-09-17 10:53:16.5316","7","14:16"
"11861","171","identification","0","f","00:00:04.974","2018-09-17 11:00:08.08","16","number-40"
"11859","171","identification","0","f","00:00:03.43","2018-09-17 10:59:59.5959","15","number-33"
"11857","171","identification","0","f","00:00:03.282","2018-09-17 10:59:51.5951","14","number-29"
"11856","171","identification","0","f","00:00:03.496","2018-09-17 10:59:43.5943","13","number-25"
"11855","171","identification","0","f","00:00:06.848","2018-09-17 10:59:35.5935","12","number-12"
"11852","171","identification","0","f","00:00:05.334","2018-09-17 10:59:24.5924","11","number-8"
"11851","171","identification","0","f","00:00:03.601","2018-09-17 10:59:15.5915","10","number-0"
"11849","171","identification","0","f","00:00:03.074","2018-09-17 10:59:07.597","9","number-9"
"11847","171","identification","0","f","00:00:03.851","2018-09-17 10:58:59.5859","8","number-4"
"11845","171","identification","0","f","00:00:05.585","2018-09-17 10:58:51.5851","7","number-2"
"11843","171","identification","0","f","00:00:02.999","2018-09-17 10:58:41.5841","6","number-1"
"11840","171","identification","0","f","00:00:04.508","2018-09-17 10:58:34.5834","5","number-5"
"11838","171","identification","0","f","00:00:02.755","2018-09-17 10:58:25.5825","4","number-3"
"11836","171","identification","0","f","00:00:02.136","2018-09-17 10:58:17.5817","3","number-6"
"11834","171","identification","1","t","00:00:04.217","2018-09-17 10:58:11.5811","2","number-7"
"11832","171","identification","0","t","00:00:03.257","2018-09-17 10:58:02.582","1","number-0 EXEPLE"
"11829","171","counting","0","f","00:00:19.224","2018-09-17 10:57:46.5746","7.2","20 mouses sorted"
"11827","171","counting","0","f","00:00:19.499","2018-09-17 10:57:25.5725","7.1","15 mouses normal"
"11823","171","counting","0","f","00:00:14.467","2018-09-17 10:57:03.573","6.2","9 chickens sorted"
"11821","171","counting","0","f","00:00:12.732","2018-09-17 10:56:47.5647","6.1","9-chickens-normal"
"14400","172","identification","1","t","00:00:02.66","2018-09-20 12:55:43.5543","7","number-2"
"14401","172","identification","1","t","00:00:03.843","2018-09-20 12:55:51.5551","8","number-4"
"14402","172","identification","1","t","00:00:05.349","2018-09-20 12:56:01.561","9","number-9"
"14403","172","identification","1","t","00:00:04.33","2018-09-20 12:56:10.561","10","number-0"
"14404","172","identification","1","t","00:00:02.549","2018-09-20 12:56:17.5617","11","number-8"
"14405","172","identification","0","f","00:00:03.248","2018-09-20 12:56:24.5624","12","number-12"
"14408","172","identification","0","f","00:00:17.377","2018-09-20 12:56:46.5646","13","number-25"
"14409","172","identification","0","f","00:00:07.482","2018-09-20 12:56:58.5658","14","number-29"
"14412","172","identification","1","t","00:00:08.397","2018-09-20 12:57:11.5711","15","number-33"
"14397","172","identification","0","f","00:00:14.057","2018-09-20 12:55:11.5511","4","number-3"
"14414","172","identification","0","f","00:00:11.621","2018-09-20 12:57:27.5727","16","number-40"
"14418","172","comparison","0","t","00:00:08.046","2018-09-20 12:58:18.5818","1","6 animals"
"14420","172","comparison","0","t","00:00:08.126","2018-09-20 12:58:26.5826","2","5 animals"
"14422","172","comparison","0","f","00:00:13.281","2018-09-20 12:58:39.5839","3","13 animals"
"14426","172","comparison","0","f","00:00:17.431","2018-09-20 12:58:57.5857","4","25 animals"
"14432","172","comparison_number","0","f","00:00:01.597","2018-09-20 12:59:27.5927","1","8:3"
"14393","172","identification","1","t","00:00:01.837","2018-09-20 12:54:53.5453","3","number-6"
"14434","172","comparison_number","0","f","00:00:02.108","2018-09-20 12:59:32.5932","2","5:9"
"14435","172","comparison_number","1","t","00:00:03.248","2018-09-20 12:59:38.5938","3","6:2"
"14437","172","comparison_number","0","f","00:00:03.044","2018-09-20 12:59:43.5943","4","4:7"
"14439","172","comparison_number","0","f","00:00:05.385","2018-09-20 12:59:51.5951","5","19:15"
"14440","172","comparison_number","0","f","00:00:02.897","2018-09-20 12:59:57.5957","6","13:18"
"14442","172","comparison_number","0","f","00:00:02.945","2018-09-20 01:00:02.02","7","24:27"
"14391","172","identification","0","f","00:00:05.187","2018-09-20 12:54:46.5446","2","number-7"
"14387","172","identification","0","t","00:00:10.367","2018-09-20 12:54:37.5437","1","number-0 EXEPLE"
"14386","172","counting","0","f","00:00:18.291","2018-09-20 12:54:18.5418","7.2","20 mouses sorted"
"14385","172","counting","0","f","00:00:12.736","2018-09-20 12:53:58.5358","7.1","15 mouses normal"
"14384","172","counting","1","t","00:00:11.766","2018-09-20 12:53:43.5343","6.1","9-chickens-normal"
"14383","172","counting","1","t","00:00:07.227","2018-09-20 12:53:29.5329","5.1","6 ladybugs normal"
"14382","172","counting","0","t","00:00:08.182","2018-09-20 12:53:20.532","4.1","animal normal"
"14381","172","counting","0","f","00:00:00","2018-09-20 12:53:09.539","3.3","number-15"
"14380","172","counting","0","f","00:00:08.309","2018-09-20 12:53:04.534","3.2","number-4"
"14379","172","counting","0","f","00:00:04.967","2018-09-20 12:52:29.5229","2.3","number-12"
"14378","172","counting","1","t","00:00:04.569","2018-09-20 12:52:15.5215","2.2","number-6"
"14371","172","Comparison_object","0","f","00:00:01.851","2018-09-20 12:50:18.5018","7","14:16"
"14370","172","Comparison_object","1","t","00:00:00.912","2018-09-20 12:50:13.5013","6","14:12"
"14369","172","Comparison_object","1","t","00:00:01.306","2018-09-20 12:50:10.501","5","10:12"
"14368","172","Comparison_object","1","t","00:00:01.183","2018-09-20 12:50:06.506","4","10:8"
"14367","172","Comparison_object","1","t","00:00:01.579","2018-09-20 12:50:02.502","3","8:6"
"14366","172","Comparison_object","1","t","00:00:01.401","2018-09-20 12:49:58.4958","2","10:15"
"14364","172","Comparison_object","0","f","00:00:03.128","2018-09-20 12:49:54.4954","1","5:10"
"14398","172","identification","0","f","00:00:03.393","2018-09-20 12:55:19.5519","5","number-5"
"14399","172","identification","1","t","00:00:12.846","2018-09-20 12:55:36.5536","6","number-1"
"12008","173","addition","0","f","00:00:10.027","2018-09-17 12:00:14.014","1","object-2-plus-1"
"11900","173","Comparison_object","0","f","00:00:02.255","2018-09-17 11:45:58.4558","1","5:10"
"11901","173","Comparison_object","0","f","00:00:02.038","2018-09-17 11:46:03.463","2","10:15"
"11904","173","Comparison_object","1","t","00:00:01.196","2018-09-17 11:46:06.466","3","8:6"
"11906","173","Comparison_object","1","t","00:00:04.627","2018-09-17 11:46:14.4614","4","10:8"
"11908","173","Comparison_object","0","f","00:00:01.997","2018-09-17 11:46:18.4618","5","10:12"
"11910","173","Comparison_object","1","t","00:00:01.829","2018-09-17 11:46:22.4622","6","14:12"
"11911","173","Comparison_object","0","f","00:00:01.535","2018-09-17 11:46:26.4626","7","14:16"
"11914","173","counting","0","f","00:00:07.115","2018-09-17 11:47:49.4749","2.2","number-6"
"11916","173","counting","0","f","00:00:06.92","2018-09-17 11:48:05.485","2.3","number-12"
"11919","173","counting","0","f","00:00:04.342","2018-09-17 11:48:33.4833","3.2","number-4"
"11921","173","counting","0","f","00:00:00.005","2018-09-17 11:48:43.4843","3.3","number-15"
"11923","173","counting","0","t","00:00:09.443","2018-09-17 11:48:57.4857","4.1","animal normal"
"11925","173","counting","1","t","00:00:12.049","2018-09-17 11:49:11.4911","5.1","6 ladybugs normal"
"11927","173","counting","0","f","00:00:14.512","2018-09-17 11:49:28.4928","6.1","9-chickens-normal"
"11928","173","counting","0.5","t","00:00:08.325","2018-09-17 11:49:38.4938","6.2","9 chickens sorted"
"11930","173","counting","1","t","00:00:13.13","2018-09-17 11:49:53.4953","7.1","15 mouses normal"
"11932","173","identification","0","t","00:00:04.247","2018-09-17 11:50:08.508","1","number-0 EXEPLE"
"11933","173","identification","1","t","00:00:04.351","2018-09-17 11:50:16.5016","2","number-7"
"11935","173","identification","0","f","00:00:03.185","2018-09-17 11:50:24.5024","3","number-6"
"11937","173","identification","1","t","00:00:06.589","2018-09-17 11:50:35.5035","4","number-3"
"11939","173","identification","1","t","00:00:02.651","2018-09-17 11:50:42.5042","5","number-5"
"11941","173","identification","1","t","00:00:02.881","2018-09-17 11:50:49.5049","6","number-1"
"11943","173","identification","1","t","00:00:03.321","2018-09-17 11:50:57.5057","7","number-2"
"11944","173","identification","1","t","00:00:02.023","2018-09-17 11:51:03.513","8","number-4"
"11946","173","identification","1","t","00:00:02.616","2018-09-17 11:51:10.511","9","number-9"
"11948","173","identification","1","t","00:00:02.115","2018-09-17 11:51:18.5118","10","number-0"
"11950","173","identification","1","t","00:00:03.063","2018-09-17 11:51:25.5125","11","number-8"
"11951","173","identification","0","f","00:00:03.58","2018-09-17 11:51:33.5133","12","number-12"
"11953","173","identification","0","f","00:00:03.719","2018-09-17 11:51:41.5141","13","number-25"
"11956","173","identification","0","f","00:00:03.558","2018-09-17 11:51:49.5149","14","number-29"
"11957","173","identification","0","f","00:00:03.786","2018-09-17 11:51:57.5157","15","number-33"
"11960","173","identification","0","f","00:00:05.604","2018-09-17 11:52:07.527","16","number-40"
"11964","173","comparison_number","0","f","00:00:02.794","2018-09-17 11:52:39.5239","1","8:3"
"11965","173","comparison_number","0","f","00:00:02.123","2018-09-17 11:52:43.5243","2","5:9"
"11966","173","comparison_number","0","f","00:00:03.174","2018-09-17 11:52:49.5249","3","6:2"
"11967","173","comparison_number","0","f","00:00:04.329","2018-09-17 11:52:56.5256","4","4:7"
"11968","173","comparison_number","0","f","00:00:01.774","2018-09-17 11:53:00.53","5","19:15"
"11969","173","comparison_number","0","f","00:00:01.759","2018-09-17 11:53:04.534","6","13:18"
"11970","173","comparison_number","1","t","00:00:01.471","2018-09-17 11:53:08.538","7","24:27"
"11971","173","comparison","0","t","00:00:12.273","2018-09-17 11:53:46.5346","1","6 animals"
"11972","173","comparison","0","t","00:00:08.482","2018-09-17 11:53:55.5355","2","5 animals"
"11973","173","comparison","0","t","00:00:17.256","2018-09-17 11:54:12.5412","3","13 animals"
"11974","173","comparison","0","f","00:00:04.565","2018-09-17 11:54:17.5417","4","25 animals"
"11975","173","number_line","0","t","00:00:00","2018-09-17 11:54:58.5458","1","rocket-2-Example"
